index,Ticker,Date,Open,Close,Volume,quarter,Asset Turnover,Current Ratio,Days Sales In Receivables,Debt/Equity Ratio,Gross Margin,Inventory Turnover Ratio,Long-term Debt / Capital,Net Profit Margin,Operating Margin,ROE - Return On Equity,Receiveable Turnover,Return On Tangible Equity,Days,MA50,MA200,Crossover,Profitable,%Change,Ticker_encoded
844775,KO,3/31/2006,11.17,11.1,14535800,1,0.1753,0.9995,38.5247,0.3448,66.9728,1.1143,0.0656,21.1634,26.6935,6.7414,2.3362,8.997,364,10.9826,10.981,1,1,4.954954955,0.642857143
845326,KO,6/10/2008,16.54,17.09,32680000,2,0.1895,0.9681,40.5229,0.4813,65.0453,1.2493,0.1103,15.7197,29.6153,6.2247,2.221,14.0739,1166,17.2648,17.27945,-1,1,8.308952604,0.642857143
846217,KO,12/21/2012,28.69,28.6,27942400,4,0.1329,1.0901,37.3907,0.9832,59.5984,1.4179,0.3076,16.2898,19.0572,5.6983,2.407,32.413,1082,28.7706,28.793,-1,0,0,0.642857143
846267,KO,3/7/2013,30.27,30.33,15094900,1,0.1248,1.0134,40.8364,1.0676,60.8156,1.1988,0.3029,15.8677,21.8215,5.3779,2.2039,32.1344,1158,29.1512,29.13685,1,1,9.825255523,0.642857143
846409,KO,9/27/2013,30.55,30.41,12609600,3,0.1345,0.9556,38.2743,1.1153,60.1579,1.4432,0.3039,20.3408,20.5486,7.562,2.3514,49.476,1362,30.9264,30.9298,-1,0,0,0.642857143
846471,KO,12/26/2013,32.08,32.29,8588300,4,0.1226,1.1256,39.7255,1.1088,60.9149,1.3168,0.3642,15.4891,19.067,5.1077,2.2655,29.3018,1452,31.5944,31.5604,1,0,0,0.642857143
846751,KO,11/4/2015,35.61,35.35,10488500,4,0.1111,1.2401,35.469,1.7123,59.46,1.397,0.5236,12.37,15.18,4.7974,2.5374,75.7353,399,34.0324,33.98865,1,1,4.441301273,0.642857143
846973,KO,9/22/2016,37.12,37.34,9288300,3,0.1132,1.3657,34.5509,1.7994,61.1493,1.5016,0.5468,9.8373,21.358,4.0008,2.6049,26.2566,722,37.7618,37.79675,-1,1,2.16925549,0.642857143
847114,KO,4/17/2017,37.83,38.08,11318100,2,0.1064,1.3514,37.3284,2.2472,62.2861,1.3115,0.5901,14.1311,20.9957,6.2112,2.411,28.0172,929,37.0022,36.97655,1,1,5.488445378,0.642857143
847347,KO,3/20/2018,39.59,39.44,13559800,1,0.0818,1.2085,46.074,2.2643,64.0965,0.9322,0.5795,17.9386,23.7477,6.1387,1.9534,28.8667,1266,40.916,40.9252,-1,1,2.535496957,0.642857143
847441,KO,8/2/2018,42.86,42.58,12009700,3,0.101,1.0631,37.9692,2.2221,61.869,1.2737,0.5585,21.4245,29.7892,9.0098,2.3703,54.7096,1401,40.6712,40.66615,1,0,0,0.642857143
847619,KO,4/18/2019,44.75,44.89,12167000,2,0.1111,0.8291,44.0052,2.221,60.7782,1.1355,0.5908,26.0778,29.889,12.949,2.0452,-39.6979,1660,43.6192,43.632,-1,0,0,0.642857143
847630,KO,5/6/2019,45.69,45.82,8657800,2,0.1111,0.8291,44.0052,2.221,60.7782,1.1355,0.5908,26.0778,29.889,12.949,2.0452,-39.6979,1678,43.9208,43.87565,1,1,5.303360978,0.642857143
847860,KO,4/2/2020,41.18,42.87,17621900,2,0.0755,1.094,48.449,2.7272,57.8601,0.8606,0.6629,24.8811,27.7063,9.1667,1.8576,-21.3006,2010,51.4214,51.49455,-1,1,1.562864474,0.642857143
848206,KR,2/14/2006,6.66,6.72,9368800,1,0.7187,0.9629,4.1943,1.6474,24.8505,2.4659,0.6034,1.9226,3.8587,6.4465,21.4577,12.8753,319,6.4396,6.4412,-1,0,0,0.380952381
848226,KR,3/15/2006,7.03,7.04,5768200,1,0.7187,0.9629,4.1943,1.6474,24.8505,2.4659,0.6034,1.9226,3.8587,6.4465,21.4577,12.8753,348,6.5694,6.56625,1,0,0,0.380952381
848605,KR,9/17/2007,9.48,9.48,10599200,3,0.7663,0.778,3.7921,1.3442,23.6942,2.6906,0.5243,1.6544,3.3273,5.3776,23.7338,9.4614,899,9.3476,9.356,-1,0,0,0.380952381
848631,KR,10/23/2007,10.05,9.97,7320400,4,0.7367,0.7722,4.0998,1.5706,23.136,2.3914,0.5477,1.5742,2.758,5.3261,21.9524,9.6762,935,9.629,9.62355,1,0,0,0.380952381
848672,KR,12/20/2007,9.18,9.39,16633600,4,0.7367,0.7722,4.0998,1.5706,23.136,2.3914,0.5477,1.5742,2.758,5.3261,21.9524,9.6762,993,9.8424,9.84545,-1,1,4.792332268,0.380952381
848795,KR,6/18/2008,9.38,9.38,12881800,2,1.0318,0.8864,3.0371,1.5686,22.8958,3.6643,0.5939,1.6678,3.3227,7.8408,29.6338,14.2962,1174,9.4668,9.4562,1,1,7.675906183,0.380952381
848903,KR,11/19/2008,9.87,9.62,20475600,4,0.7599,0.8495,4.1232,1.525,23.1053,2.5233,0.5668,1.3454,2.7193,4.498,21.8278,7.8399,1328,9.607,9.60795,-1,0,0,0.380952381
849370,KR,9/28/2011,8.7,8.74,12530400,3,0.8938,0.824,3.6967,1.4102,20.8387,3.475,0.552,1.3437,2.3335,5.4319,24.3458,6.9533,632,9.1814,9.1839,-1,0,0,0.380952381
849439,KR,1/6/2012,9.77,9.73,7542200,1,0.9074,0.8045,4.0097,2.0587,20.8863,3.2953,0.6333,-1.4412,-1.9999,-7.7156,22.4457,-10.8204,732,9.3792,9.378,1,0,0,0.380952381
849544,KR,6/7/2012,9.08,8.92,14692200,2,1.2217,0.8121,2.855,1.9931,20.5402,4.6403,0.6247,1.5104,2.8006,10.8434,31.5239,15.0563,885,9.3652,9.3814,-1,1,1.233183857,0.380952381
849630,KR,10/9/2012,9.88,9.76,10017000,4,0.8844,0.7847,4.2881,2.3549,20.2871,3.1321,0.6431,1.4537,2.7331,8.453,20.9885,12.2402,1009,9.4734,9.46915,1,1,7.479508197,0.380952381
850269,KR,10/27/2015,33.77,33.54,8212800,4,0.7859,0.7163,4.4973,1.8029,22.321,3.08,0.5894,1.7069,3.0788,6.8375,20.012,13.3396,391,33.0574,33.067,-1,0,0,0.380952381
850274,KR,11/3/2015,34.42,34.24,4939300,4,0.7859,0.7163,4.4973,1.8029,22.321,3.08,0.5894,1.7069,3.0788,6.8375,20.012,13.3396,398,33.1984,33.1828,1,1,12.70443925,0.380952381
850394,KR,4/27/2016,33.27,33.11,4874000,2,1.0238,0.7011,3.4175,1.9209,22.9309,4.3965,0.6009,2.0113,3.4678,10.7785,26.3349,26.118,574,34.5998,34.6033,-1,0,0,0.380952381
850576,KR,1/17/2017,31.42,32.11,7246700,1,0.7564,0.804,5.375,2.0979,22.1941,3.2743,0.638,1.829,3.1654,7.4665,16.7441,19.8337,839,31.0942,31.09365,1,0,0,0.380952381
850611,KR,3/8/2017,26.68,26.82,11812400,1,0.7564,0.804,5.375,2.0979,22.1941,3.2743,0.638,1.829,3.1654,7.4665,16.7441,19.8337,889,30.6388,30.64035,-1,0,0,0.380952381
850823,KR,1/9/2018,26.29,26.07,8186200,1,0.8508,0.7831,4.6551,2.2576,22.9391,3.7332,0.6353,2.6983,1.7378,12.3389,19.3335,29.5833,1196,23.2324,23.2186,1,0,0,0.380952381
850909,KR,5/14/2018,23.46,23.44,6638000,2,1.0318,0.7633,3.7768,2.0604,22.011,4.6061,0.6347,5.3709,2.7279,29.0736,23.8294,69.2044,1321,22.876,22.89265,-1,0,0,0.380952381
850922,KR,6/1/2018,23.06,23.15,8364200,2,1.0318,0.7633,3.7768,2.0604,22.011,4.6061,0.6347,5.3709,2.7279,29.0736,23.8294,69.2044,1339,22.9688,22.96325,1,1,14.60043197,0.380952381
851105,KR,2/25/2019,27.55,27.73,5437000,1,0.742,0.7568,5.056,1.9437,22.3794,3.207,0.6064,0.9157,1.3753,3.2036,17.8005,7.192,1608,27.1682,27.189,-1,1,17.30977281,0.380952381
851275,KR,10/25/2019,24.23,24.6,6370600,4,0.6163,0.7809,5.1476,1.5632,22.0776,2.9409,0.5835,0.9402,0.908,1.6384,17.4838,3.1318,1850,24.0152,23.9603,1,1,10.81300813,0.380952381
852128,KSU,9/14/2007,27.7,27.87,349200,3,0.093,0.6359,57.6559,0.9852,74.2175,1.3026,0.4366,9.4123,22.1121,2.8048,1.561,2.7936,896,30.991,31.06285,-1,0,0,0.571428571
852256,KSU,3/19/2008,33.93,32.97,2312000,1,0.0886,0.6792,45.4794,1.0304,71.3715,1.3396,0.398,7.3014,18.5087,2.1491,1.9789,2.1409,1083,31.7854,31.72855,1,1,29.72399151,0.571428571
852409,KSU,10/24/2008,22.02,24.33,2144100,4,0.0779,0.6274,34.7853,0.9546,71.0713,1.2731,0.3987,8.0934,20.8589,1.7027,2.5873,1.6978,1302,38.142,38.299,-1,1,23.71557748,0.571428571
852892,KSU,9/26/2011,45.18,45.41,1027300,3,0.0898,1.6564,30.8926,0.5795,74.8209,1.1819,0.3619,18.3287,33.3884,3.3946,2.9133,3.3876,630,48.1224,48.1247,-1,0,0,0.571428571
852919,KSU,11/2/2011,57.23,57.34,1037700,4,0.0863,1.4689,28.1727,0.5359,73.6375,1.2755,0.3438,18.0275,28.3613,3.1449,3.1946,3.1386,667,49.2062,49.09805,1,0,0,0.571428571
853100,KSU,7/24/2012,63.01,63.04,704500,3,0.0899,1.3981,31.2989,0.4856,75.0433,1.1659,0.3197,15.5871,31.2955,2.7426,2.8755,2.7375,932,61.5308,61.6182,-1,0,0,0.571428571
853106,KSU,8/1/2012,66.33,64.58,611500,3,0.0899,1.3981,31.2989,0.4856,75.0433,1.1659,0.3197,15.5871,31.2955,2.7426,2.8755,2.7375,940,62.0554,62.0531,1,1,14.67946733,0.571428571
853854,KSU,4/22/2016,91.92,92.76,2305500,2,0.0655,1.0633,28.0053,0.5904,85.6992,0.5758,0.345,21.1258,38.6807,2.7857,3.2137,2.7818,569,81.0916,80.86325,1,0,0,0.571428571
854002,KSU,11/21/2016,83.45,84.39,1512300,4,0.0679,0.8705,28.7218,0.5627,82.6232,0.6815,0.3402,21.6541,35.2381,2.9624,3.1335,2.9583,782,85.6784,85.81345,-1,1,7.571987202,0.571428571
854130,KSU,5/26/2017,88.87,91.94,1577900,2,0.0724,0.8662,31.9333,0.5742,82.0993,0.7561,0.3323,20.4753,36.4564,2.9922,2.8184,2.9882,968,84.8616,84.79695,1,1,8.766586905,0.571428571
854502,KSU,11/15/2018,94.76,98.25,1152900,4,0.0733,1.4215,39.0605,0.524,81.0375,0.821,0.343,23.2133,36.9452,3.1558,2.3041,3.1523,1506,106.1906,106.48165,-1,1,3.857506361,0.571428571
854583,KSU,3/18/2019,112.98,114.24,861500,1,0.07,1.3616,37.0643,0.5218,79.8755,0.8171,0.3421,15.2193,23.7552,2.0061,2.4282,2.0039,1629,105.3834,105.0659,1,1,6.101190476,0.571428571
854860,KSU,4/22/2020,132.87,128.73,1071800,2,0.0533,2.443,36.5979,0.797,84.6505,0.641,0.4424,20.0219,32.9257,2.3273,2.4592,2.3246,2030,139.3814,139.77315,-1,0,0,0.571428571
854919,KSU,7/16/2020,155.09,158.08,1346300,3,0.0636,2.2921,34.9303,0.7877,85.1274,0.767,0.4399,28.7599,41.1613,3.9721,2.5766,3.9675,2115,146.1452,145.7509,1,1,15.1632085,0.571428571
858940,LB,4/3/2007,11.71,11.69,3778400,2,0.3285,1.7519,6.0363,0.638,34.3574,0.8354,0.3561,2.2934,4.6733,1.7602,14.9097,8.3465,732,12.0896,12.09455,-1,1,3.678357571,0.454545455
859300,LB,9/5/2008,9.47,9.56,6302900,3,0.3156,2.2659,13.0429,1.3192,33.3187,1.2484,0.5688,4.4658,8.1436,4.502,6.9003,-83.8983,1253,8.1474,8.12985,1,0,0,0.454545455
859337,LB,10/28/2008,4.81,5.74,9243400,4,0.2603,2.0289,17.1894,1.4826,31.4704,0.7664,0.5972,0.217,2.2246,0.2047,5.2358,-1.4599,1306,7.9326,7.96865,-1,1,24.91289199,0.454545455
860663,LB,8/7/2015,63.11,63.06,1538100,3,0.4104,1.5688,8.3653,-7.2952,40.2893,1.4928,1.1589,7.3056,14.575,-31.221,10.7588,-8.5017,310,65.3308,65.3373,-1,0,0,0.454545455
860706,LB,10/8/2015,74.56,75,2808800,4,0.3145,2.0422,10.2619,-8.7017,41.5391,0.8957,1.1299,6.6076,13.6583,-24.962,8.7703,-6.8734,372,67.4672,67.4483,1,0,0,0.454545455
860820,LB,3/23/2016,69.16,68.79,3725000,1,0.5175,2.2165,5.3447,-22.1744,45.5745,2.1319,1.0473,14.4937,24.5279,-246.899,16.8391,-32.0584,539,69.9826,70.06825,-1,1,17.31356302,0.454545455
861250,LB,12/5/2017,49.02,48.08,2740200,4,0.335,1.4512,9.7976,-5.1698,37.7769,0.9499,1.244,3.285,8.8617,-7.6854,9.186,-2.9882,1161,39.7948,39.66115,1,0,0,0.454545455
861328,LB,3/29/2018,33.17,33.65,4597900,1,0.5917,1.6214,5.786,-7.715,42.2854,2.2444,1.1515,13.7702,20.448,-88.4154,15.5548,-26.4542,1275,40.11,40.13205,-1,1,15.39375929,0.454545455
861804,LB,2/20/2020,22.46,23.42,34627300,1,0.4648,1.368,5.8521,-3.711,38.0791,2.2642,1.3745,-4.0799,1.7212,12.8428,15.3791,7.577,1968,20.2308,20.12675,1,0,0,0.454545455
861834,LB,4/2/2020,10.05,10.15,15479200,2,0.1752,1.0619,12.4607,-2.9612,17.4123,0.9162,1.585,-17.9565,-19.2261,15.9849,7.2227,10.252,2010,19.2548,19.3778,-1,0,0,0.454545455
861917,LB,7/31/2020,24.42,24.41,5620400,3,0.2131,1.3123,10.401,-3.5341,30.6598,1.0894,1.4362,-2.113,1.8974,2.5735,8.653,1.665,2130,17.0576,17.03735,1,1,19.00860303,0.454545455
865378,LEG,2/15/2006,13.45,13.54,425200,1,0.3191,2.3174,58.9779,0.4474,17.3289,1.4184,0.2878,4.691,8.1508,2.4921,1.526,5.4742,320,13.1872,13.1815,1,0,0,0.322580645
865503,LEG,8/15/2006,12.77,12.83,651700,3,0.3171,2.556,62.248,0.4686,18.3932,1.3834,0.3089,6.1408,9.7449,3.4559,1.4458,7.8464,501,13.2968,13.30855,-1,0,0,0.322580645
865551,LEG,10/23/2006,12.95,12.88,2203600,4,0.0515,2.7403,349.918,0.473,33.1056,0.1778,0.3108,31.8761,11.3388,0.7316,0.2572,1.6881,570,13.5688,13.566,1,1,5.434782609,0.322580645
865582,LEG,12/6/2006,13.59,13.54,491500,4,0.0515,2.7403,349.918,0.473,33.1056,0.1778,0.3108,31.8761,11.3388,0.7316,0.2572,1.6881,614,13.562,13.56665,-1,0,0,0.322580645
865631,LEG,2/20/2007,13.76,13.86,673700,1,0.2363,2.6816,73.11,0.4991,18.7572,1.0533,0.3236,7.226,8.7056,2.3691,1.231,5.7763,690,13.546,13.54205,1,0,0,0.322580645
865674,LEG,4/23/2007,13.33,13.25,2196800,2,0.2445,2.5335,71.3106,0.4761,19.3368,1.0637,0.3062,5.6049,8.1457,2.3561,1.2621,5.7596,752,13.3774,13.3796,-1,0,0,0.322580645
865707,LEG,6/8/2007,13.37,13.66,1325200,2,0.2445,2.5335,71.3106,0.4761,19.3368,1.0637,0.3062,5.6049,8.1457,2.3561,1.2621,5.7596,798,13.5026,13.49925,1,0,0,0.322580645
865718,LEG,6/25/2007,12.43,12.5,2896800,2,0.2445,2.5335,71.3106,0.4761,19.3368,1.0637,0.3062,5.6049,8.1457,2.3561,1.2621,5.7596,815,13.498,13.51025,-1,1,5.12,0.322580645
865971,LEG,6/25/2008,10.83,10.85,1649800,2,0.252,2.6374,57.8723,0.5956,18.4743,1.2951,0.3711,4.3552,7.7603,2.1725,1.5551,4.9227,1181,10.5408,10.5246,1,1,14.10138249,0.322580645
866079,LEG,11/26/2008,8.35,8.71,1822300,4,0.2791,2.4929,56.1416,0.5228,12.5326,1.5594,0.3375,-2.0397,-0.1813,-0.4548,1.6031,-1.2711,1335,10.7934,10.8017,-1,0,0,0.322580645
866347,LEG,12/21/2010,16.17,16.07,1327100,4,0.2672,2.331,53.7486,0.5014,17.6456,1.5171,0.3333,3.9157,6.3474,2.1385,1.6745,7.3789,351,14.815,14.8165,-1,1,1.617921593,0.322580645
866359,LEG,1/7/2011,16.12,15.97,892800,1,0.2921,2.2032,57.8299,0.5653,18.9775,1.5703,0.3605,5.0234,7.7473,3.176,1.5563,12.5237,368,14.9376,14.91435,1,0,0,0.322580645
866511,LEG,8/16/2011,14.63,14.52,1209300,3,0.3113,2.1379,55.1631,0.6721,18.1103,1.6878,0.4014,4.772,7.631,3.3854,1.6315,16.557,589,16.1526,16.18575,-1,0,0,0.322580645
866607,LEG,1/3/2012,17.23,16.96,1739000,1,0.2947,2.1565,54.3346,0.7812,18.8319,1.6237,0.438,4.6472,7.8369,3.313,1.6564,31.1843,729,16.2678,16.2624,1,0,0,0.322580645
866610,LEG,1/6/2012,16.92,16.68,1809200,1,0.2947,2.1565,54.3346,0.7812,18.8319,1.6237,0.438,4.6472,7.8369,3.313,1.6564,31.1843,732,16.2656,16.26865,-1,1,4.136690647,0.322580645
866615,LEG,1/13/2012,16.45,16.49,1956000,1,0.2947,2.1565,54.3346,0.7812,18.8319,1.6237,0.438,4.6472,7.8369,3.313,1.6564,31.1843,739,16.2812,16.25845,1,0,0,0.322580645
866716,LEG,6/8/2012,15.03,15.47,4277800,2,0.2899,1.601,53.6957,0.7594,19.9765,1.4449,0.3787,6.9441,9.4693,4.2539,1.6761,35.5239,886,16.0682,16.08415,-1,0,0,0.322580645
866767,LEG,8/21/2012,17.8,17.73,818600,3,0.3013,1.7327,54.2613,0.7581,20.9488,1.6409,0.3805,6.7273,10.6635,4.7544,1.6586,31.654,960,16.3482,16.31375,1,1,6.880992668,0.322580645
867041,LEG,9/25/2013,24.24,24.22,859100,3,0.2655,2.204,58.9369,0.6549,20.4649,1.4277,0.3955,8.1244,10.1299,4.5433,1.5271,25.4985,1360,23.985,23.99705,-1,1,3.303055326,0.322580645
867362,LEG,10/2/2015,34.85,35.6,997900,4,0.3187,1.8699,49.5638,0.8608,24.73,1.409,0.4617,8.5221,11.9098,7.4519,1.8158,79.2636,366,38.1628,38.21115,-1,0,0,0.322580645
867488,LEG,4/5/2016,41.08,40.94,1101900,2,0.3163,1.9744,50.1856,0.9834,24.403,1.385,0.495,12.6395,13.5051,9.3375,1.7933,110.188,552,38.1388,38.09715,1,1,1.612115291,0.322580645
867637,LEG,11/3/2016,39.33,39,1029400,4,0.3028,1.875,48.4608,0.8773,22.8726,1.3414,0.4664,9.0295,11.6079,7.5868,1.8572,60.2321,764,41.4104,41.55765,-1,0,0,0.322580645
867736,LEG,3/29/2017,44,44.35,652700,1,0.3078,1.972,52.0525,1.0543,23.6072,1.319,0.5125,8.9659,12.0275,8.0815,1.729,110.243,910,42.8694,42.8666,1,1,5.569334837,0.322580645
867846,LEG,9/5/2017,41.06,40.54,986600,3,0.3038,1.7383,52.2155,1.0212,21.442,1.4215,0.471,8.1806,11.3796,7.1197,1.7236,46.4922,1070,43.933,44.02845,-1,0,0,0.322580645
868086,LEG,8/17/2018,40.39,40.84,734900,3,0.3075,2.1238,51.5758,1.1636,20.8062,1.3634,0.5372,8.2455,11.104,7.7187,1.745,65.5499,1416,40.6086,40.6035,1,0,0,0.322580645
868131,LEG,10/22/2018,35.48,35.23,996600,4,0.3095,1.8691,49.1488,1.0098,20.3688,1.3149,0.5022,5.0635,9.1812,4.5871,1.8312,36.5954,1482,40.2126,40.22615,-1,0,0,0.322580645
868224,LEG,3/8/2019,41.12,41.35,1082800,1,0.2332,1.9135,51.8371,2.0591,20.1714,1.3624,0.6684,5.2982,8.6832,5.1121,1.7362,-6.0603,1619,38.6026,38.56305,1,0,0,0.322580645
868283,LEG,6/3/2019,33.31,33.88,1289900,2,0.2425,1.8916,51.951,1.9493,22.2305,1.4367,0.6561,7.1052,11.0864,6.9664,1.7324,-9.0871,1706,37.9512,38.0393,-1,0,0,0.322580645
868382,LEG,10/22/2019,42.28,42.84,1086800,4,0.2377,1.6573,46.529,1.6134,23.7925,1.3703,0.6116,7.5814,12.1233,6.621,1.9343,-10.1306,1847,38.1946,38.1258,1,1,16.17647059,0.322580645
868485,LEG,3/20/2020,26.23,23.34,1580200,1,0.2099,2.0849,48.9125,1.9913,21.3104,1.2551,0.661,4.3711,8.4744,3.6897,1.84,-5.0959,1997,41.4978,41.67735,-1,0,0,0.322580645
868603,LEG,9/8/2020,41.17,42.21,1230500,3,0.2589,1.6026,47.8693,1.5078,22.0934,1.6074,0.5949,8.6784,12.0073,8.0692,1.8801,-13.1966,2169,38.1592,38.02065,1,0,0,0.322580645
868865,LEN,3/22/2006,49.26,48.88,1521800,1,0.2555,8.4862,6.131,0.5626,12.5989,0.3148,0.36,7.9629,10.9976,4.6456,14.6795,4.8209,355,51.2214,51.3021,-1,1,7.876432079,0.733333333
869053,LEN,12/18/2006,45.97,45.46,1237400,4,0.3438,7.9956,3.3553,0.4584,-5.2616,0.5734,0.3143,-4.5851,-6.0591,-3.4308,26.8233,-3.5534,626,42.1132,42.0727,1,1,6.863176419,0.733333333
869134,LEN,4/18/2007,36.69,38.03,5165800,2,0.2492,8.9044,5.6269,0.463,-10.3367,0.4118,0.3165,-8.4913,-11.9298,-4.3736,15.9945,-4.5279,747,40.7824,40.8894,-1,0,0,0.733333333
869807,LEN,12/16/2010,16.04,16.1,3610200,4,0.0979,5.1886,8.6013,1.2205,5.9231,0.1941,0.4948,3.6024,3.0098,1.331,10.4635,1.331,346,14.8254,14.80105,1,1,12.73291925,0.733333333
869951,LEN,7/14/2011,17,16.8,3479600,3,0.094,4.6916,6.1036,1.1925,7.9659,0.177,0.4881,2.496,5.189,0.7164,14.7453,0.7164,556,16.8988,16.9132,-1,1,24.88095238,0.733333333
870058,LEN,12/14/2011,17.54,17.21,4914900,4,0.1041,4.8843,5.0994,1.2589,6.6559,0.2039,0.5044,3.0978,3.6611,0.771,17.6493,0.771,709,16.0794,16.0725,1,1,21.67344567,0.733333333
870452,LEN,7/12/2013,35.49,35.3,6434100,3,0.1455,7.0955,3.2911,1.2026,14.2053,0.2106,0.5258,7.4139,11.8582,2.9289,27.3468,2.9289,1285,37.1746,37.18865,-1,1,12.01133144,0.733333333
870888,LEN,1/4/2016,46.28,44.9,6053200,1,0.1404,9.5463,2.7641,0.9753,11.3613,0.1886,0.4668,7.1512,8.9704,2.387,32.5608,2.387,460,47.9828,48.00345,-1,1,13.16258352,0.733333333
871029,LEN,7/26/2016,47.24,47.33,2814400,3,0.1889,9.2593,2.5085,0.8129,13.5982,0.2536,0.4212,8.2406,11.4399,3.4472,35.8784,3.4472,664,44.8128,44.7355,1,0,0,0.733333333
871084,LEN,10/12/2016,40.21,40.32,2954200,4,0.2198,8.933,8.3025,0.7208,14.95,0.3129,0.3882,9.1894,12.9383,4.3052,10.8401,4.3052,742,43.462,43.4843,-1,0,0,0.733333333
871177,LEN,2/27/2017,45.8,46.71,2462800,1,0.144,9.3253,11.1786,0.8827,10.6496,0.1995,0.4433,1.6127,8.0527,0.409,8.0511,0.4172,880,43.2552,43.24205,1,1,6.422607579,0.733333333
871478,LEN,5/8/2018,53.5,53.64,2543900,2,0.1926,11.808,3.1981,0.756,8.9781,0.2857,0.4216,5.6347,6.9853,2.2984,28.1418,3.0726,1315,56.7116,56.77475,-1,1,4.045488441,0.733333333
871701,LEN,3/28/2019,50.78,49.17,6158400,1,0.1345,14.7694,5.1788,0.6225,10.3955,0.1903,0.3833,6.1517,8.3443,1.6076,17.3785,2.0908,1639,46.7792,46.68665,1,1,4.291234493,0.733333333
871961,LEN,4/8/2020,39.83,43.02,4175100,2,0.1804,14.208,5.0979,0.451,14.0199,0.2533,0.3107,9.6668,12.4416,3.1029,17.6544,3.9127,2016,54.2866,54.64915,-1,0,0,0.733333333
872019,LEN,7/1/2020,61.27,59.49,2959300,3,0.2002,13.6161,4.5375,0.4155,16.5965,0.2771,0.2935,11.2196,15.0181,3.8733,19.8348,4.8369,2100,56.293,56.19085,1,1,24.99579761,0.733333333
872738,LH,11/6/2007,68.45,69.35,1846200,4,0.2303,0.9686,55.7646,0.9662,40.3062,7.4677,0.3844,11.374,18.1149,6.6307,1.6139,-21.6831,949,75.9526,76.01815,-1,0,0,0.526315789
872813,LH,2/26/2008,78.93,79.4,1084400,1,0.2408,0.8757,58.5016,0.9885,42.6487,7.6046,0.3847,11.8111,21.8546,7.8631,1.5384,-9.8536,1061,76.2776,76.23155,1,0,0,0.526315789
872869,LH,5/15/2008,77.16,76.08,823300,2,0.2449,0.9468,52.9822,0.9212,42.8472,7.7176,0.3687,9.0782,17.0065,5.9832,1.6987,-8.5029,1140,75.3184,75.3291,-1,1,8.937960042,0.526315789
873444,LH,8/25/2011,80.89,79.25,745400,3,0.232,1.092,46.0541,0.7799,40.477,8.0539,0.4103,9.5621,17.0452,5.4103,1.9542,-8.1382,598,90.701,90.88025,-1,1,1.160883281,0.526315789
873568,LH,2/23/2012,87.87,88,567300,1,0.2322,1.4065,47.5325,0.8167,40.4764,7.9178,0.4332,11.3539,20.1714,6.2365,1.8934,-9.5333,780,87.8912,87.80005,1,1,5.954545455,0.526315789
873718,LH,9/26/2012,91.19,90.38,379700,3,0.2083,1.3005,48.7537,0.9792,39.1785,7.2607,0.4446,10.4269,17.2679,5.4625,1.846,-8.0951,996,88.4242,88.469,-1,1,6.572250498,0.526315789
873722,LH,10/2/2012,93.12,92.66,529400,4,0.2068,1.3532,46.0151,0.977,38.2836,7.1678,0.4446,8.5533,15.3206,4.4381,1.9559,-6.5119,1002,88.7928,88.6834,1,0,0,0.526315789
873757,LH,11/23/2012,83.05,83.75,258700,4,0.2068,1.3532,46.0151,0.977,38.2836,7.1678,0.4446,8.5533,15.3206,4.4381,1.9559,-6.5119,1054,88.4972,88.5207,-1,0,0,0.526315789
873814,LH,2/15/2013,89.04,89.84,763600,1,0.2193,1.607,49.5815,0.8361,39.7113,7.0056,0.4391,10.2158,18.1831,5.3126,1.8152,-8.3826,1138,87.9512,87.89035,1,1,3.239091719,0.526315789
874289,LH,10/5/2015,113.2,113.43,833600,4,0.1631,1.5414,53.7731,1.287,32.193,8.167,0.5457,4.7816,10.1282,2.2285,1.6737,-2.4059,369,119.5296,119.7287,-1,0,0,0.526315789
874344,LH,12/22/2015,124.77,124.34,564200,4,0.1631,1.5414,53.7731,1.287,32.193,8.167,0.5457,4.7816,10.1282,2.2285,1.6737,-2.4059,447,120.8806,120.8384,1,0,0,0.526315789
874368,LH,1/28/2016,113.14,109.79,752600,1,0.1643,1.671,57.0215,1.2378,32.8252,8.4522,0.5361,6.9299,12.6478,3.182,1.5784,-3.6563,484,119.7366,119.7488,-1,0,0,0.526315789
874438,LH,5/9/2016,123.94,124.94,612100,2,0.1712,2.0793,56.1949,1.1397,34.0149,8.4594,0.529,8.3968,15.0368,3.8472,1.6016,-4.7945,586,117.7136,117.6841,1,1,2.633263967,0.526315789
874593,LH,12/16/2016,127.82,127.76,1170400,4,0.1642,1.3563,58.424,1.0624,19.7264,9.152,0.4905,7.0143,12.0367,2.9841,1.5405,-3.804,807,128.949,129.1948,-1,0,0,0.526315789
874638,LH,2/23/2017,139.54,140.27,1079800,1,0.1673,1.418,58.8242,1.0479,29.519,8.5145,0.4887,7.5817,13.1789,3.2438,1.53,-4.2424,876,132.4514,132.4479,1,1,2.673415556,0.526315789
875047,LH,10/8/2018,168.91,170.2,691400,4,0.1722,1.5091,60.1281,0.8692,27.7094,8.4918,0.4643,5.6646,11.0386,2.2707,1.4968,-3.6814,1468,174.0742,174.1118,-1,1,4.994124559,0.526315789
